c,Open,High,Low,Close,Volume
2015-12-09 00:00:00-02:00,29.07938003785556,29.244108354660383,28.342947671445827,28.3817081451416,2876400
2015-12-10 00:00:00-02:00,28.682097743642796,29.292560489407915,28.536749646860752,28.75961685180664,1457300
2015-12-11 00:00:00-02:00,28.614266203448235,28.93403272713521,28.22666884899031,28.488296508789062,2369800
2015-12-14 00:00:00-02:00,28.28481023204072,28.895272937851136,28.1103917880374,28.29450035095215,1317200
2015-12-15 00:00:00-02:00,28.36233188261946,28.934036012335504,28.100704193115234,28.100704193115234,1529500
2015-12-16 00:00:00-02:00,28.003798069621762,28.672401387224966,27.81000126546784,28.556121826171875,1552600
2015-12-17 00:00:00-02:00,28.788681354058774,29.02124049437295,28.178218693287,28.342947006225586,1470000
2015-12-18 00:00:00-02:00,28.052251608819883,28.333257651284367,27.373958102400312,27.519306182861328,2874800
2015-12-21 00:00:00-02:00,27.66465208629125,28.17821723492041,27.519304017268198,27.73248291015625,1403600
2015-12-22 00:00:00-02:00,27.868333861939167,28.460245459143117,27.460788505809685,28.40202522277832,1174300
2015-12-23 00:00:00-02:00,28.790161285657028,28.790161285657028,27.945959586439667,28.2176570892334,1117700
2015-12-28 00:00:00-02:00,28.334095849883692,28.431128941546664,27.78099723315177,27.790700912475586,897900
2015-12-29 00:00:00-02:00,27.635447429960596,28.30498653782874,27.635447429960596,28.1982479095459,1197900
2015-12-30 00:00:00-02:00,27.984773456301987,29.294740676879883,27.965366095810403,29.294740676879883,4668700
2016-01-04 00:00:00-02:00,28.72223805182082,29.032748433334366,28.227361437238162,28.45054054260254,1904900
2016-01-05 00:00:00-02:00,28.528168137980924,28.790161966428425,28.198250394925818,28.45054054260254,1928200
2016-01-06 00:00:00-02:00,28.159432026569664,28.440831310848324,27.99447318723821,28.04298973083496,1237200
2016-01-07 00:00:00-02:00,27.848923928344007,28.14002691473308,27.189088518355277,27.43167495727539,2084600
2016-01-08 00:00:00-02:00,27.66455913950042,27.810110640181556,27.354048777837267,27.528711318969727,1356400
2016-01-11 00:00:00-02:00,27.460787054057562,27.887739749999852,27.18909139819343,27.421974182128906,1126900
2016-01-12 00:00:00-02:00,27.557816891717444,28.140024668815965,27.295823114404985,28.04298973083496,1297600
2016-01-13 00:00:00-02:00,28.14003091997805,28.44083762883306,27.295829178032026,27.41227149963379,1418800
2016-01-14 00:00:00-02:00,27.412268410833253,27.69366957670309,26.849467929881282,27.27642059326172,1382600
2016-01-15 00:00:00-02:00,27.082353520856284,27.227905033548502,25.607427330455888,26.199338912963867,2962800
2016-01-18 00:00:00-02:00,26.00526561078885,26.84946723578693,25.782086530322893,26.121707916259766,657500
2016-01-19 00:00:00-02:00,26.626287546921258,26.800950075742836,26.150818357788975,26.60688018798828,1431600
2016-01-20 00:00:00-02:00,26.34488900964711,26.34488900964711,25.62683331494402,26.10230255126953,1312500
2016-01-21 00:00:00-02:00,25.97615652205505,26.55836435006539,25.94704548287885,26.286666870117188,1485500
2016-01-22 00:00:00-02:00,26.31577944928091,27.111462725450078,26.199337136549627,27.082351684570312,1378700
2016-01-26 00:00:00-02:00,26.62628795133253,26.78154312357921,26.189631622646466,26.529253005981445,904600
2016-01-27 00:00:00-02:00,26.50014302556393,27.41226858703449,26.286667617895382,27.237606048583984,1919500
2016-01-28 00:00:00-02:00,27.43167801926553,27.43167801926553,26.024675776160827,26.13141441345215,1883300
2016-01-29 00:00:00-02:00,26.335187185755032,27.907148361206055,26.23815407619375,27.907148361206055,2594900
2016-02-01 00:00:00-02:00,27.460785598527483,27.878034591674805,27.024131095838325,27.878034591674805,1203300
2016-02-02 00:00:00-02:00,27.683967388157967,27.683967388157967,26.451627731323242,26.451627731323242,1135300
2016-02-03 00:00:00-02:00,26.62629045442009,27.043539463103205,26.063489939421146,26.597179412841797,1064600
2016-02-04 00:00:00-02:00,27.053245632794567,27.053245632794567,25.62683768081079,26.868881225585938,2317600
2016-02-05 00:00:00-02:00,26.684507269972215,27.54811436754838,26.684507269972215,27.07264518737793,1837100
2016-02-10 00:00:00-02:00,26.97561154928116,27.84892421914283,26.97561154928116,27.742185592651367,817100
2016-02-11 00:00:00-02:00,27.538412759872152,27.68396610928784,26.27696397071281,26.68450927734375,1799300
2016-02-12 00:00:00-02:00,26.868877656699926,27.5093057827935,26.58747646604082,27.363754272460938,1189400
2016-02-15 00:00:00-02:00,27.363752457987708,27.848925360783323,27.295826696934615,27.528711318969727,612700
2016-02-16 00:00:00-02:00,27.742186734104912,28.625201269263236,27.57722787309799,28.615497589111328,1809700
2016-02-17 00:00:00-02:00,28.625201269263236,28.9745263515809,28.05269709581495,28.615497589111328,1942400
2016-02-18 00:00:00-02:00,28.402026968719902,29.391780301703754,28.275880956255733,29.139490127563477,1338100
2016-02-19 00:00:00-02:00,29.01334089010612,29.35296231180524,28.440836683730197,28.489355087280273,867000
2016-02-22 00:00:00-03:00,29.30444653397827,29.382074130923343,28.770755185541464,29.236520767211914,1881200
2016-02-23 00:00:00-03:00,29.22681639338397,29.67317457427402,28.634904861450195,28.634904861450195,1203800
2016-02-24 00:00:00-03:00,28.431132183403474,28.83867750753607,27.92655375654371,28.644609451293945,1072200
2016-02-25 00:00:00-03:00,28.664015291259883,29.304443359375,28.37291044616084,29.304443359375,977700
2016-02-26 00:00:00-03:00,28.140029118043508,29.382072448847655,27.945959211397053,28.8289737701416,2941900
2016-02-29 00:00:00-03:00,29.585842673770937,29.585842673770937,28.76104838883853,29.304443359375,2355400
2016-03-01 00:00:00-03:00,29.29474030899278,29.673174579887476,28.751345326778953,28.819271087646484,2056100
2016-03-02 00:00:00-03:00,28.858083158665806,28.97452546614256,28.072103598257716,28.237062454223633,2584300
2016-03-03 00:00:00-03:00,28.140030324022938,28.140030324022938,23.967543809396755,24.287757873535156,9172000
2016-03-04 00:00:00-03:00,24.28775429570264,24.28775429570264,20.76539825827112,22.385875701904297,9693400
2016-03-07 00:00:00-03:00,23.09422974471618,23.530886103445745,22.696388107112696,23.268892288208008,3106300
2016-03-08 00:00:00-03:00,23.43384605206371,23.521177304805786,22.434391260795874,22.948673248291016,3658700
2016-03-09 00:00:00-03:00,23.11363420066013,23.511475788268086,22.47320618886256,22.725496292114258,2765100
2016-03-10 00:00:00-03:00,22.85164407435415,23.171858131483607,21.260277469321434,21.308794021606445,7634900
2016-03-11 00:00:00-03:00,21.541677833820966,21.92011210942777,21.347607930501304,21.832780838012695,3294400
2016-03-14 00:00:00-03:00,21.90070557184496,22.240326990021572,21.5222712820187,21.861892700195312,2128600
2016-03-15 00:00:00-03:00,21.881294721587896,22.735199971176346,21.881294721587896,22.725496292114258,4072000
2016-03-16 00:00:00-03:00,22.774012836637166,22.938971679117603,22.541130091509643,22.725496292114258,2234700
2016-03-17 00:00:00-03:00,21.891003961525637,22.42469534078658,21.269983150097055,22.0074462890625,6652400
2016-03-18 00:00:00-03:00,22.114175962190178,22.211209036513477,21.832774864448297,22.075361251831055,2869800
2016-03-21 00:00:00-03:00,22.104476487970185,22.463503373128074,22.09477280853516,22.36646842956543,1605000
2016-03-22 00:00:00-03:00,22.45395357452415,22.78444480895996,22.269266860220597,22.78444480895996,1901800
2016-03-23 00:00:00-03:00,22.842767390558635,23.11493720137736,22.434513601333123,22.71640396118164,1579400
2016-03-24 00:00:00-03:00,22.521997135102012,23.017734021418644,22.512276585879505,22.998292922973633,1414600
2016-03-28 00:00:00-03:00,23.134376065298415,23.30934223694941,22.735842831651212,22.852487564086914,1181400
2016-03-29 00:00:00-03:00,22.96913158951299,23.47458903196655,22.939971795451775,23.38710594177246,1767500
2016-03-30 00:00:00-03:00,23.455146460957167,23.47458755844779,23.144096317127605,23.32878303527832,1289800
2016-03-31 00:00:00-03:00,23.309341097515205,23.309341097515205,22.765003365436165,23.1829776763916,1100
2016-04-01 00:00:00-03:00,22.939967444197656,23.163534474951792,22.551154813754618,22.76500129699707,1940200
2016-04-04 00:00:00-03:00,22.72611976889873,22.72611976889873,22.249824050982237,22.49283218383789,3600
2016-04-05 00:00:00-03:00,22.52199489287538,22.590036876653656,22.152623329219725,22.347028732299805,3500
2016-04-06 00:00:00-03:00,21.99709408970278,22.230383515186873,21.695764541625977,21.695764541625977,4200
2016-04-07 00:00:00-03:00,21.91933644422289,22.317869699281108,21.82213465831033,22.074861526489258,500
2016-04-08 00:00:00-03:00,22.696960298687912,22.696960298687912,21.491640165255024,21.56940269470215,2876000
2016-04-11 00:00:00-03:00,21.792971345739577,22.230386764960286,20.39324385823839,20.471006393432617,7500
2016-04-12 00:00:00-03:00,20.607092730728716,20.99590541632631,20.354364021589003,20.490447998046875,6800
2016-04-13 00:00:00-03:00,20.66541133949674,21.423597363066087,20.64597024437845,20.79177474975586,16800
2016-04-14 00:00:00-03:00,21.09310446115905,21.472196515371884,20.79177307313912,21.209747314453125,2078500
2016-04-15 00:00:00-03:00,21.569404423900423,21.87073401791471,21.374997157694697,21.676326751708984,1911000
2016-04-18 00:00:00-03:00,21.773530632478042,21.87073426668656,21.33611705954738,21.647167205810547,1465400
2016-04-19 00:00:00-03:00,21.64716515751317,21.783249120125497,21.044504165649414,21.044504165649414,5500
2016-04-20 00:00:00-03:00,21.063946678152032,21.46247989889654,20.859818866499566,21.287513732910156,1927800
2016-04-22 00:00:00-03:00,21.063947936449985,21.374998092782516,20.937584505691834,21.112548828125,1382000
2016-04-25 00:00:00-03:00,21.25835272720689,21.25835272720689,20.714013163223683,20.75289535522461,1225700
2016-04-26 00:00:00-03:00,20.947304397671207,21.122270584106445,20.72373731678408,21.122270584106445,1469900
2016-04-27 00:00:00-03:00,21.190312757243703,21.48192368843834,21.131991312606896,21.355558395385742,1482200
2016-04-28 00:00:00-03:00,21.481922012104864,21.491642561120006,20.61681168980849,20.801498413085938,1914300
2016-04-29 00:00:00-03:00,20.986182648855415,21.326394408039324,18.87687196672111,19.994709014892578,9195500
2016-05-02 00:00:00-03:00,19.92667033217514,19.92667033217514,19.275408349597498,19.635061264038086,3399200
2016-05-03 00:00:00-03:00,19.537854092137064,19.965548921576243,19.440650468991127,19.683658599853516,2773900
2016-05-04 00:00:00-03:00,19.858627051192848,19.868347600033985,19.411491074526047,19.547576904296875,2111500
2016-05-05 00:00:00-03:00,19.53785449061178,19.673938453388583,19.217083825491503,19.36288833618164,3812000
2016-05-06 00:00:00-03:00,19.35316874366938,19.57673579469801,18.614423751831055,18.614423751831055,2389200
2016-05-09 00:00:00-03:00,18.585267045502537,19.34345140596827,18.4491811994147,18.8865966796875,3299400
2016-05-10 00:00:00-03:00,18.974074962725027,19.20736254169236,18.66302485743525,19.110158920288086,3000700
2016-05-11 00:00:00-03:00,19.31428820526427,19.479533818237524,18.643585205078125,18.643585205078125,1796400
2016-05-12 00:00:00-03:00,18.62414575595698,18.92547536367927,18.225612510709876,18.332536697387695,2610700
2016-05-13 00:00:00-03:00,18.2256094469568,18.322813068141542,17.904838794850555,18.138126373291016,2278200
2016-05-16 00:00:00-03:00,18.06036323150387,18.400574967050925,17.642388972460758,18.225608825683594,1022500
2016-05-17 00:00:00-03:00,18.060364353992597,18.39085556289275,18.060364353992597,18.157567977905273,1468300
2016-05-18 00:00:00-03:00,18.1478477265955,18.585263114346162,17.89511904189567,18.468618392944336,2134600
2016-05-19 00:00:00-03:00,18.614425400933673,18.935196110307274,18.507503067145937,18.565824508666992,3140900
2016-05-20 00:00:00-03:00,18.468618127480937,18.672744069493888,18.22560999422461,18.42001724243164,1025600
2016-05-23 00:00:00-03:00,18.47833983316417,18.585264011778513,18.274212024355432,18.429737091064453,1725600
2016-05-24 00:00:00-03:00,18.594983860742044,18.64358660585947,18.206171169828398,18.6241455078125,1309300
2016-05-25 00:00:00-03:00,18.653301519973738,18.886589064048923,18.43945321406804,18.517215728759766,2103100
2016-05-27 00:00:00-03:00,18.61442438394306,18.799111101675525,18.33253588698781,18.526941299438477,1907400
2016-05-30 00:00:00-03:00,18.624143343207653,18.80883004517822,18.08952618708831,18.128406524658203,850300
2016-05-31 00:00:00-03:00,18.17701200530786,18.48806216879461,18.138129807869404,18.274213790893555,3009500
2016-06-01 00:00:00-03:00,18.19644718412077,18.44917584898416,18.12840520781232,18.225608825683594,1428800
2016-06-02 00:00:00-03:00,18.079806738860775,18.62414447598202,18.03120399643608,18.50750160217285,1552600
2016-06-03 00:00:00-03:00,18.546385031140726,18.643588678175032,18.00204720335612,18.177013397216797,2117800
2016-06-06 00:00:00-03:00,18.361694112092366,18.361694112092366,18.021484205837297,18.128406524658203,1211100
2016-06-07 00:00:00-03:00,18.07980685905082,18.49778117665654,18.00204432465941,18.400577545166016,1635800
2016-06-08 00:00:00-03:00,18.332538689939856,18.458902134652863,18.089530496717984,18.147851943969727,1861500
2016-06-09 00:00:00-03:00,18.225609728346605,18.29365170802498,17.817355996271445,17.924280166625977,1501200
2016-06-10 00:00:00-03:00,17.88540076552559,17.88540076552559,17.020292282104492,17.020292282104492,2150400
2016-06-13 00:00:00-03:00,17.010573362295904,17.389665546802497,16.73840352105724,17.31190299987793,1649400
2016-06-14 00:00:00-03:00,17.34106285699507,17.34106285699507,16.670359800374435,16.86476707458496,2487300
2016-06-15 00:00:00-03:00,16.79672483880693,17.234138418366474,16.748122093963552,16.8939266204834,2694900
2016-06-16 00:00:00-03:00,17.030010882048334,17.729873657226562,17.01056978590325,17.729873657226562,2643200
2016-06-17 00:00:00-03:00,17.885397451593004,17.98260107142872,17.438263395955477,17.45770263671875,2615400
2016-06-20 00:00:00-03:00,17.6423917001694,17.817357868588434,17.389662996231362,17.399383544921875,1178900
2016-06-21 00:00:00-03:00,17.40912695361804,17.983908927395646,17.136347587530388,17.876747131347656,1586100
2016-06-22 00:00:00-03:00,18.013133498293797,18.178749188229407,17.64293470452094,17.730613708496094,1431300
2016-06-23 00:00:00-03:00,17.64293642633689,18.042362213134766,17.555257413804934,18.042362213134766,1439100
2016-06-24 00:00:00-03:00,17.535776554155515,17.73061925913145,17.233772033784785,17.681907653808594,2169900
2016-06-27 00:00:00-03:00,17.5552606020006,17.691649375972048,17.15583474266334,17.350675582885742,1385600
2016-06-28 00:00:00-03:00,17.496805072955635,17.594226413211143,16.92202306757892,16.951248168945312,1580800
2016-06-29 00:00:00-03:00,17.077895700750855,17.262994194939385,16.863568390195297,17.068153381347656,2441400
2016-06-30 00:00:00-03:00,17.136348837050694,17.360416622948,16.707696047130696,17.048669815063477,2334100
2016-07-01 00:00:00-03:00,17.18505710403784,17.243511019117445,17.05841067101347,17.194799423217773,1572500
2016-07-04 00:00:00-03:00,17.243510710905802,17.92545631789557,17.175314477865207,17.818294525146484,1059400
2016-07-05 00:00:00-03:00,18.061849820418637,18.139786526797845,17.087640061599704,17.253253936767578,1664900
2016-07-06 00:00:00-03:00,17.389642824314265,17.44809488370306,16.980474692277784,17.301963806152344,1077000
2016-07-07 00:00:00-03:00,17.438350318286584,17.78906634576676,17.126603564151868,17.204540252685547,1571100
2016-07-08 00:00:00-03:00,17.379899978637695,17.399384617229988,17.038926235902245,17.379899978637695,1172100
2016-07-11 00:00:00-03:00,17.60397004455284,17.68190675093205,17.204544192089692,17.253253936767578,1596200
2016-07-12 00:00:00-03:00,17.311709396430246,17.53577721488479,17.107124362681194,17.516292572021484,2218500
2016-07-13 00:00:00-03:00,17.535774632734007,17.63319597454737,17.077896741816,17.409128189086914,2039300
2016-07-14 00:00:00-03:00,17.477321026021635,17.555257720951694,17.175314707279945,17.418867111206055,1814800
2016-07-15 00:00:00-03:00,17.54551315734437,17.60396520652522,16.95124477317479,16.960987091064453,2205100
2016-07-18 00:00:00-03:00,16.95124759987006,16.95124759987006,16.415433033689027,16.756406784057617,2604600
2016-07-19 00:00:00-03:00,16.756406521278524,17.21428438232251,16.756406521278524,16.9317626953125,2149400
2016-07-20 00:00:00-03:00,17.05841216977401,17.05841216977401,16.56156499688845,16.68821144104004,2308800
2016-07-21 00:00:00-03:00,16.649240493774414,16.775886911110124,16.46414016860023,16.649240493774414,1374100
2016-07-22 00:00:00-03:00,16.561567223384774,17.019445177682723,16.561567223384774,16.922025680541992,1204400
2016-07-25 00:00:00-03:00,16.85382545102144,16.990216059493292,16.73692133879684,16.873310089111328,848900
2016-07-26 00:00:00-03:00,16.785633159237136,17.155833896263548,16.756408056632353,17.058412551879883,1203400
2016-07-27 00:00:00-03:00,17.185054311185358,17.350669994014204,17.038923263549805,17.038923263549805,1268800
2016-07-28 00:00:00-03:00,16.999957936663716,17.17531410044264,16.83434223351919,17.087636947631836,1004000
2016-07-29 00:00:00-03:00,16.26930275140661,16.26930275140661,14.418303761895107,14.447529792785645,13798800
2016-08-01 00:00:00-03:00,14.574176174986956,14.80798626437957,13.882487297058105,13.882487297058105,5747100
2016-08-02 00:00:00-03:00,13.93119718247827,14.350106670184847,13.746096841958847,13.999391555786133,3996400
2016-08-03 00:00:00-03:00,13.95068211364182,14.155266180574445,13.940940723085971,14.028618812561035,3904200
2016-08-04 00:00:00-03:00,14.067587358655759,14.330624417993864,13.989650658647154,14.213719367980957,5402800
2016-08-05 00:00:00-03:00,14.311138831950508,14.369591817630408,14.126039413941756,14.281912803649902,2431600
2016-08-08 00:00:00-03:00,14.350106456969586,14.53520679473877,14.155264729643054,14.53520679473877,1607900
2016-08-09 00:00:00-03:00,14.622887404406418,14.700824103865209,14.22346158741043,14.369592666625977,3553100
2016-08-10 00:00:00-03:00,14.301397220288326,14.389076232910156,13.950681169801003,14.389076232910156,3745100
2016-08-11 00:00:00-03:00,14.350109277962126,14.544951972670129,14.30139953336395,14.467015266418457,1859700
2016-08-12 00:00:00-03:00,14.44752809906617,14.652112149473579,14.320880741282663,14.632628440856934,2545500
2016-08-15 00:00:00-03:00,14.583916590191475,14.807984331001382,14.398816263447253,14.739789962768555,1977200
2016-08-16 00:00:00-03:00,14.6618545864505,14.798243335101871,14.428044506695006,14.613143920898438,2657500
2016-08-17 00:00:00-03:00,14.63263015627618,14.7592765998281,14.26243035837388,14.447529792785645,2391600
2016-08-18 00:00:00-03:00,14.418302260757875,14.52546498225196,14.291654901312862,14.389076232910156,2362600
2016-08-19 00:00:00-03:00,14.457272327298215,14.457272327298215,14.077330203768412,14.135783195495605,1686000
2016-08-22 00:00:00-03:00,14.106554720458737,14.145523996811889,13.638934553165129,13.648676872253418,3280900
2016-08-23 00:00:00-03:00,13.551254629323271,13.843517678790525,13.473317940009153,13.785064697265625,3228600
2016-08-24 00:00:00-03:00,13.765581890288333,14.08707098701679,13.687645195874083,14.009134292602539,2332400
2016-08-25 00:00:00-03:00,13.921456440158332,13.989650821188505,13.746098398562166,13.765583038330078,3015800
2016-08-26 00:00:00-03:00,13.814293170410869,13.872745229279557,13.60970910621301,13.775324821472168,2608300
2016-08-29 00:00:00-03:00,13.765582252361797,13.979908632177715,13.716871584801993,13.882487297058105,1653300
2016-08-30 00:00:00-03:00,14.009133858441766,14.126038896440107,13.755839144906032,13.931197166442871,2200700
2016-08-31 00:00:00-03:00,13.970165788505499,14.096813147776034,13.716871069964432,13.960423469543457,3469400
2016-09-01 00:00:00-03:00,14.018877727598952,14.359850560533609,13.901972676671747,14.1260404586792,3451000
2016-09-02 00:00:00-03:00,14.252686902328554,14.807986090380739,14.087071192018483,14.691081047058105,2933200
2016-09-05 00:00:00-03:00,14.817728887986235,15.187928668332537,14.730049870393858,14.905407905578613,2640300
2016-09-06 00:00:00-03:00,15.197669796231926,15.441222190856934,15.109990785514338,15.441222190856934,5939700
2016-09-08 00:00:00-03:00,15.684776018262886,15.830907096755285,15.324317623701322,15.723743438720703,6167500
2016-09-09 00:00:00-03:00,15.714001312707195,15.714001312707195,15.24638111250614,15.343802452087402,3490400
2016-09-12 00:00:00-03:00,15.295090818310848,15.56786925123604,15.00282774706594,15.275607109069824,2791700
2016-09-13 00:00:00-03:00,15.236638002104218,15.597095431345299,15.14895899219286,15.460705757141113,5581600
